,Age,workclass,fnlwgt,education num,marital-status,Occuption,race,sex,capital gain,capital loss,hours per week,native country,revenue
21221,46,3,124733,10,2,2,1,1,0,0,40,36,0
21222,31,4,149726,9,2,2,0,1,0,0,50,0,0
21223,58,3,41374,9,6,0,2,1,0,0,40,0,0
21224,35,2,329759,9,2,2,0,1,0,0,40,0,0
21225,36,3,212433,9,4,2,3,1,0,0,40,0,0
21226,36,3,185099,15,2,9,0,1,0,0,55,0,1
21227,47,2,126754,14,2,9,0,1,0,0,40,0,1
21228,30,3,118056,10,3,3,0,0,0,0,45,0,0
21229,30,2,200892,14,2,9,0,1,0,0,40,0,0
21230,30,4,84119,13,4,3,0,1,0,0,43,0,0
21231,23,2,197918,10,4,10,0,1,0,0,40,0,1
21232,41,5,150533,15,2,9,0,1,0,0,50,0,1
21233,52,3,443742,10,0,3,0,1,0,0,60,0,0
21234,27,3,104423,12,4,0,0,1,0,0,40,0,0
21235,59,3,169133,9,2,2,0,1,0,0,45,0,0
21236,21,3,185551,9,4,11,0,0,0,0,36,0,0
21237,60,3,174486,9,6,6,0,0,0,0,40,0,0
21238,69,1,50468,15,2,0,0,1,0,0,34,0,1
21239,24,3,196943,9,4,11,0,1,0,0,40,0,0
21240,19,3,120691,9,4,11,3,1,0,0,25,0,0
21241,60,1,198815,12,2,9,0,1,0,0,20,4,0
21242,64,3,22186,10,6,12,0,0,0,0,35,0,0
21243,39,4,188069,11,2,3,0,1,0,0,60,0,1
21244,51,3,233149,12,2,3,0,1,0,0,45,0,1
21245,51,3,138358,6,0,2,3,0,0,0,35,0,0
21246,25,3,338013,10,0,12,0,0,0,0,40,0,0
21247,37,3,166339,10,0,12,0,0,0,0,40,0,0
21248,74,5,392886,9,6,4,0,0,0,0,14,0,0
21249,26,1,141838,13,2,3,3,1,0,0,40,0,1
21250,23,3,520759,9,4,7,3,1,0,0,30,0,0
21251,57,4,37345,15,2,9,0,1,0,0,36,0,1
21252,20,3,387779,7,4,13,0,1,0,0,15,0,0
21253,37,3,201531,9,2,4,0,1,0,0,40,0,0
21254,46,3,123598,13,2,11,0,1,0,0,40,0,0
21255,39,3,380614,10,0,9,0,0,0,0,45,0,1
21256,40,3,83859,9,6,6,0,0,0,0,30,0,0
21257,50,1,24790,9,2,5,0,1,0,0,40,0,0
21258,25,3,266820,1,4,4,0,1,0,0,35,4,0
21259,44,3,85440,9,2,0,0,1,0,0,45,0,0
21260,41,3,421837,9,2,13,0,1,0,0,40,0,0
21261,30,5,404062,9,2,9,0,1,0,1977,15,0,1
21262,38,3,224566,11,2,5,0,1,0,0,50,0,0
21263,54,3,294991,6,2,5,0,1,0,0,40,0,0
21264,40,0,189610,9,0,0,3,0,0,0,52,0,0
21265,37,3,219141,7,2,5,3,1,7688,0,40,0,1
21266,46,0,20956,13,2,3,0,1,15024,0,40,0,1
21267,38,3,70995,9,0,9,0,1,0,0,45,0,0
21268,20,3,215232,10,4,3,0,0,0,0,10,0,0
21269,35,3,56201,10,2,4,0,1,0,0,40,4,0
21270,62,3,98076,13,2,3,0,1,0,0,40,0,1
21271,34,3,351810,13,4,9,0,0,0,0,45,1,0
21272,56,5,144351,9,2,13,0,1,0,0,90,0,0
21273,30,1,137613,14,2,9,1,1,0,0,20,18,0
21274,17,3,54257,7,4,0,0,0,0,0,20,0,0
21275,18,5,230373,7,4,7,0,0,594,0,4,0,0
21276,35,3,98389,7,2,4,0,1,0,0,40,0,0
21277,21,3,184135,9,4,6,3,1,0,0,1,0,0
21278,46,5,140121,9,0,2,0,1,0,0,50,0,0
21279,33,5,24504,10,2,2,0,1,0,0,60,0,0
21280,27,3,129528,10,4,11,0,0,0,0,40,0,0
21281,36,3,415578,10,2,2,0,1,0,0,40,0,1
21282,42,3,97142,4,2,13,0,1,0,0,40,0,0
21283,35,3,201328,9,2,13,0,1,0,0,50,0,0
21284,25,3,256620,13,5,3,0,1,0,0,40,0,0
21285,47,0,96854,13,2,9,0,1,0,0,40,0,1
21286,44,1,141858,15,2,9,0,1,15024,0,75,0,1
21287,51,0,20795,9,2,13,0,1,7688,0,40,0,1
21288,53,3,95519,9,2,9,0,1,0,0,42,0,1
21289,47,3,112791,9,2,10,0,1,0,0,40,0,0
21290,20,3,291407,7,4,5,3,1,0,0,40,0,0
21291,32,3,239659,10,5,6,3,0,0,0,70,0,0
21292,28,3,183151,9,2,2,0,1,0,0,50,0,0
21293,52,3,143807,9,0,11,0,0,0,0,40,0,0
21294,35,3,186934,14,5,9,0,1,0,0,40,0,1
21295,30,3,170065,10,2,2,0,1,0,0,40,0,0
21296,33,3,108328,10,4,0,0,0,6849,0,50,0,0
21297,21,3,204596,10,4,7,0,0,0,0,20,0,0
21298,56,3,193453,13,2,9,0,1,0,1902,65,0,1
21299,45,3,148995,13,2,2,0,1,15024,0,40,0,1
21300,20,3,85041,10,4,3,0,0,0,0,20,0,0
21301,62,2,140851,9,2,7,0,1,0,0,40,0,1
21302,24,3,196280,13,4,11,0,0,0,0,30,0,0
21303,52,0,38973,13,5,0,3,0,0,0,40,0,0
21304,23,3,39182,9,2,11,0,1,0,0,40,0,0
21305,36,3,198841,14,2,3,0,1,0,0,40,0,1
21306,40,3,694812,10,4,2,0,1,0,0,40,0,0
21307,30,3,247444,10,2,6,0,1,0,0,40,35,0
21308,41,3,294270,5,2,13,0,1,0,0,35,0,0
21309,59,3,195820,9,2,13,0,1,0,0,40,0,1
21310,27,3,329426,14,4,3,0,1,0,0,37,0,0
21311,41,3,116103,10,4,3,0,1,0,0,50,0,0
21312,27,3,206903,13,4,5,0,1,0,0,35,0,0
21313,50,3,217577,9,6,6,0,0,0,0,40,0,0
21314,29,3,337693,3,4,7,0,0,0,0,40,22,0
21315,38,3,204501,13,2,3,0,1,0,0,55,0,1
21316,30,3,169186,9,4,6,0,1,0,0,60,0,0
21317,48,3,109421,13,2,9,0,1,0,0,55,0,0
21318,39,2,267893,12,2,2,3,1,7298,0,40,0,1
21319,40,3,200479,11,2,9,0,1,0,0,40,0,0
21320,27,2,221317,7,2,2,0,1,0,0,40,4,0
21321,59,5,132925,14,2,2,0,1,0,0,40,0,1
21322,34,3,170769,9,2,0,0,1,0,0,50,0,1
21323,47,4,186410,15,4,7,0,1,0,0,60,0,1
21324,64,4,307786,2,2,11,0,1,0,0,20,0,0
21325,29,3,380560,5,2,6,0,1,0,0,40,4,0
21326,38,2,147258,9,4,13,0,1,0,0,40,0,0
21327,42,3,212894,13,2,11,0,1,0,1887,40,0,1
21328,49,3,124356,13,2,11,0,1,0,0,60,0,1
21329,53,3,98791,10,2,12,0,1,0,0,40,0,0
21330,35,3,216473,10,2,0,0,1,0,0,50,0,1
21331,38,3,107303,9,2,2,0,1,0,0,40,0,0
21332,36,3,152744,13,0,11,1,0,0,0,40,27,0
21333,34,5,100079,13,2,11,1,1,0,0,55,3,0
21334,24,3,117779,13,4,9,0,1,0,0,10,39,0
21335,23,3,197613,10,4,0,0,0,0,0,40,0,0
21336,21,3,411068,10,4,0,0,0,0,0,35,0,0
21337,47,3,192984,10,6,0,0,0,0,0,40,0,0
21338,59,3,66356,4,4,4,0,1,4865,0,40,0,0
21339,33,0,137184,12,0,3,0,1,0,0,50,0,1
21340,63,5,231105,10,2,6,0,1,0,0,35,0,1
21341,18,2,146586,9,4,7,0,1,0,0,60,0,0
21342,32,3,32406,13,4,9,0,0,0,0,50,0,0
21343,19,3,206777,9,4,5,0,1,0,0,40,0,0
21344,27,2,133495,9,4,9,0,1,0,0,40,0,0
21345,40,3,34722,10,0,13,0,1,0,0,48,0,1
21346,38,5,133299,12,2,13,0,1,0,0,40,0,0
21347,20,3,24967,9,4,4,0,1,0,0,47,0,0
21348,35,5,171968,9,5,13,0,1,0,0,70,0,0
21349,22,3,412156,10,4,0,0,0,0,0,40,0,0
21350,40,3,51290,14,2,9,0,1,0,0,50,0,1
21351,34,3,198265,10,2,12,0,1,3103,0,40,0,1
21352,23,3,293565,6,4,5,0,1,0,0,40,0,0
21353,26,3,226288,13,4,0,0,1,0,0,40,0,0
21354,53,4,110445,10,2,4,0,1,0,0,60,0,0
21355,34,3,160634,10,2,2,0,1,0,0,40,0,1
21356,39,3,174242,9,2,2,0,1,0,0,40,0,0
21357,25,3,390316,5,2,2,0,1,0,0,40,4,0
21358,18,3,298860,7,4,11,0,1,0,0,20,0,0
21359,65,3,171584,13,4,3,0,1,0,0,40,0,0
21360,49,5,232664,13,4,3,0,0,0,0,40,0,0
21361,64,3,63676,6,2,7,3,1,0,0,40,0,0
21362,68,3,170376,13,2,3,0,1,0,0,40,0,1
21363,56,5,175964,10,0,7,0,0,0,0,40,0,0
21364,68,0,422013,9,0,9,0,0,0,3683,40,0,0
21365,35,3,105813,13,2,9,0,1,0,0,48,0,1
21366,50,0,306707,9,4,0,3,0,0,0,12,0,0
21367,45,3,177543,9,0,0,0,0,0,0,28,0,0
21368,43,3,320277,13,2,3,0,1,0,0,40,0,0
21369,39,3,129495,10,5,0,3,0,0,0,40,0,0
21370,37,3,257042,9,0,2,0,1,1506,0,40,0,0
21371,45,3,275995,13,2,12,0,1,0,0,50,0,1
21372,36,3,280440,12,4,12,0,0,0,0,45,0,0
21373,26,3,371556,10,4,0,0,0,0,0,40,0,0
21374,36,3,408229,13,4,9,0,0,0,0,32,0,0
21375,47,3,149337,13,4,0,0,1,0,0,60,0,0
21376,34,3,209297,9,4,6,3,1,0,2001,40,0,0
21377,53,3,355802,10,6,11,0,0,0,0,30,0,0
21378,32,3,165949,13,0,6,0,0,0,1590,42,0,0
21379,44,5,112507,3,2,2,0,1,0,0,40,0,0
21380,25,3,462869,9,4,5,0,1,0,0,40,4,0
21381,35,3,413648,3,4,4,0,1,0,0,36,0,0
21382,34,3,29235,12,0,9,0,0,0,0,40,0,0
21383,42,3,149823,10,2,2,0,1,0,0,40,0,0
21384,47,3,39530,9,0,7,0,0,0,0,4,0,0
21385,23,3,197387,9,4,2,0,1,0,0,37,4,0
21386,56,2,255406,9,0,3,0,0,0,0,40,0,0
21387,50,3,43764,16,2,9,0,1,15024,0,50,0,1
21388,38,3,168322,9,2,13,0,1,0,0,60,0,0
21389,46,3,278322,11,2,3,0,1,0,0,40,0,1
21390,47,3,115813,12,5,0,0,0,0,0,57,0,0
21391,38,5,184456,9,2,7,0,1,3464,0,80,25,0
21392,42,3,289636,9,2,13,0,1,0,0,46,0,0
21393,48,3,101684,9,2,11,0,1,0,0,40,0,0
21394,27,3,133425,9,4,3,0,0,0,0,50,0,0
21395,40,3,349405,11,2,9,0,0,0,0,36,0,0
21396,53,3,124076,16,2,9,0,0,99999,0,37,0,1
21397,75,5,165968,11,6,3,0,0,0,0,30,0,0
21398,39,3,185099,13,2,9,0,1,0,0,48,0,1
21399,46,0,268281,12,0,0,0,0,0,0,40,0,0
21400,51,3,154949,9,6,6,3,0,0,0,40,0,0
21401,34,3,176711,9,0,7,0,1,0,0,40,0,0
21402,23,3,165064,10,2,11,0,1,0,0,40,0,0
21403,32,3,213750,11,4,7,0,1,0,0,45,0,0
21404,45,5,77132,10,4,11,0,1,0,0,55,0,0
21405,21,3,109667,10,4,7,0,1,0,0,40,0,0
21406,36,3,162164,9,2,2,0,1,0,0,44,0,0
21407,40,3,219591,6,2,2,0,1,0,0,50,0,0
21408,68,3,236943,5,0,4,3,1,0,0,20,0,0
21409,40,3,89226,13,2,11,0,1,0,0,40,0,1
21410,20,3,124751,10,4,0,0,0,0,0,24,0,0
21411,48,2,144122,14,0,9,0,0,0,0,40,0,1
21412,27,3,98769,13,4,11,0,1,0,0,45,0,0
21413,57,0,170066,11,4,12,0,1,0,0,40,0,0
21414,54,4,162439,9,2,3,0,1,0,0,98,0,1
21415,47,3,22900,9,0,7,0,0,0,0,40,0,0
21416,30,2,102130,10,2,2,0,1,0,0,40,0,0
21417,35,3,381583,10,2,2,4,1,0,0,45,0,1
21418,56,2,198277,8,4,5,0,1,0,0,40,0,0
21419,20,3,243178,9,4,5,0,1,0,0,28,0,0
21420,38,2,177305,13,2,9,0,1,0,0,38,0,0
21421,19,3,167149,10,4,11,0,0,0,0,25,0,0
21422,31,3,382368,10,4,0,0,1,0,0,40,9,0
21423,44,2,277144,13,4,9,0,1,0,0,60,0,0
21424,21,1,145651,10,4,11,3,0,0,1602,12,0,0
21425,41,3,171351,10,2,2,0,1,0,0,40,0,0
21426,18,3,265099,7,4,7,0,0,0,0,16,0,0
21427,23,3,105617,5,4,13,0,1,0,0,40,0,0
21428,37,2,217689,10,2,7,2,1,0,0,32,0,0
21429,43,5,73883,13,0,11,0,1,0,0,45,0,0
21430,31,3,339482,2,2,6,0,1,0,0,40,4,0
21431,40,3,326232,10,0,13,0,1,0,0,40,0,1
21432,27,3,106316,15,0,9,0,0,0,0,12,0,0
21433,64,2,198728,10,4,13,0,1,0,0,40,0,0
21434,31,0,126501,11,4,9,0,1,0,0,40,0,0
21435,48,3,233802,14,2,3,3,1,0,0,45,0,0
21436,37,5,204501,13,2,11,0,1,0,0,20,8,1
21437,28,3,208249,10,0,12,0,1,0,0,24,0,0
21438,42,3,188693,10,2,2,0,1,0,0,40,0,0
21439,60,4,93272,4,2,11,0,1,0,0,60,0,0
21440,17,3,159299,7,4,7,0,0,0,0,20,0,0
21441,46,3,35136,6,0,0,3,1,0,0,40,0,0
21442,18,3,139576,9,4,0,0,0,0,0,40,0,0
21443,22,3,252355,9,4,7,0,1,0,0,27,0,0
21444,44,5,83812,13,0,3,0,1,0,0,60,0,0
21445,36,3,89718,9,2,11,0,1,0,0,40,0,0
21446,65,3,222810,11,0,3,0,0,0,0,40,0,0
21447,26,3,456618,9,4,7,0,1,0,0,40,4,0
21448,21,3,296158,6,2,7,0,1,0,0,25,0,0
21449,41,3,162140,9,0,2,0,1,0,2339,40,0,0
21450,28,3,36601,10,4,7,0,0,0,0,35,0,0
21451,27,3,195337,10,4,6,0,0,0,0,40,0,0
21452,19,1,282721,10,4,7,3,1,0,0,12,0,0
21453,40,3,206049,10,2,13,0,1,0,0,40,0,0
21454,19,3,223392,9,4,5,0,1,0,0,15,0,0
21455,40,3,27821,11,2,13,0,1,2829,0,40,0,0
21456,37,3,131827,9,4,2,0,1,0,0,40,0,0
21457,33,3,549413,10,2,0,3,1,0,0,40,0,1
21458,34,3,69491,9,2,7,0,1,0,0,40,0,0
21459,44,2,193755,12,4,10,0,1,0,0,40,0,0
21460,33,3,598802,10,0,0,3,0,0,0,40,0,0
21461,72,2,259762,9,2,3,0,1,2290,0,10,0,0
21462,19,3,266255,9,4,11,0,0,0,0,40,0,0
21463,59,3,32954,11,0,9,0,0,0,0,36,0,0
21464,40,3,291808,9,0,10,3,0,0,0,40,0,0
21465,35,3,190728,9,0,9,0,0,0,0,40,0,0
21466,22,3,59184,12,4,0,0,1,0,0,45,0,0
21467,41,3,196456,14,4,9,0,0,0,0,40,0,0
21468,59,3,147989,10,2,12,0,1,0,0,50,0,1
21469,50,3,195784,8,0,5,0,1,0,0,40,0,0
21470,21,3,202214,12,4,0,0,0,0,0,10,0,0
21471,40,4,225165,9,2,3,0,1,0,0,40,0,0
21472,22,3,54825,9,4,11,0,1,0,0,40,0,0
21473,43,3,188905,3,5,6,0,0,0,0,40,4,0
21474,17,3,132636,7,4,13,0,0,0,0,16,0,0
21475,42,2,228320,4,0,7,0,1,0,0,40,0,0
21476,37,3,415500,10,2,6,3,1,0,0,40,0,1
21477,43,3,255635,3,2,6,4,1,0,0,40,4,0
21478,46,3,96080,5,5,2,0,0,0,0,40,0,0
21479,50,2,339547,15,2,0,1,1,0,0,40,17,1
21480,47,5,126500,4,2,11,0,1,0,0,40,5,0
21481,31,3,511289,9,4,4,0,1,2907,0,99,0,0
21482,33,3,159574,4,2,0,0,1,0,0,45,0,0
21483,27,3,224105,9,2,6,0,1,7298,0,40,0,1
21484,59,5,128105,9,2,4,0,1,0,0,35,0,0
21485,39,2,89508,9,2,2,0,1,0,0,40,0,1
21486,29,3,370242,10,2,2,0,1,0,0,40,0,0
21487,26,3,67257,13,6,3,0,0,0,0,55,0,0
21488,24,3,62952,9,4,2,0,1,0,0,40,0,0
21489,25,3,111058,10,4,0,0,1,0,1980,40,0,0
21490,30,3,29235,10,4,0,0,0,0,0,20,0,0
21491,52,1,101119,7,2,13,0,1,0,0,40,0,0
21492,51,0,140516,14,2,9,0,1,0,0,40,0,1
21493,30,3,159888,13,4,11,0,1,0,0,60,0,1
21494,23,3,166371,10,4,12,0,1,0,0,60,0,0
21495,37,1,160910,16,2,9,0,1,0,0,45,0,0
21496,25,1,257064,10,2,0,3,1,0,0,38,0,0
21497,49,5,181307,15,2,9,0,1,15024,0,65,0,1
21498,30,3,83253,9,2,9,0,1,0,0,55,0,0
21499,40,3,128700,10,0,0,0,0,0,0,40,0,0
21500,20,3,243010,9,4,6,4,1,0,0,32,0,0
21501,35,5,37778,11,2,4,0,1,3103,0,55,0,0
21502,24,3,132320,13,4,3,0,1,0,0,45,0,0
21503,32,3,234755,9,5,2,3,1,0,0,40,0,0
21504,35,3,142616,9,5,7,3,0,0,0,30,0,0
21505,20,3,148509,9,4,7,0,0,0,0,40,0,0
21506,29,1,240738,9,2,2,0,1,0,0,40,0,1
21507,25,3,32276,9,4,2,0,1,0,0,28,0,0
21508,50,2,163921,4,2,13,0,1,0,0,40,0,0
21509,24,3,464103,9,4,0,0,1,0,0,50,0,0
21510,30,2,327825,9,0,10,0,0,0,0,32,0,0
21511,37,3,267085,10,2,0,0,1,0,0,40,0,0
21512,50,3,266945,9,2,6,0,0,3137,0,40,22,0
21513,20,3,234663,9,4,5,0,1,0,0,30,0,0
21514,49,5,189123,9,2,2,0,1,5013,0,50,0,0
21515,55,3,104996,4,2,13,0,1,0,0,50,0,0
21516,61,3,101265,8,6,6,0,0,0,0,40,25,0
21517,22,3,184975,9,3,7,0,0,0,0,3,0,0
21518,23,3,246965,12,4,0,0,1,0,0,12,0,0
21519,43,3,227065,9,4,9,0,1,4650,0,40,0,0
21520,39,3,301867,13,0,0,1,0,0,0,24,11,0
21521,21,3,185948,10,4,11,0,1,0,0,35,0,0
21522,52,4,134854,9,2,3,0,1,0,0,40,0,1
21523,30,3,281030,11,2,11,0,1,4064,0,40,0,0
21524,42,3,126701,13,0,0,0,1,9562,0,45,0,1
21525,50,5,95949,13,2,2,0,1,0,0,50,0,0
21526,51,5,88528,12,0,3,0,0,0,0,99,0,0
21527,47,3,24723,6,0,3,2,0,0,0,45,0,0
21528,45,3,184581,9,2,6,0,1,0,0,40,0,0
21529,48,0,100067,10,6,7,3,0,0,0,40,0,0
21530,36,3,182863,13,2,3,0,1,0,0,50,0,1
21531,61,3,85434,9,2,13,0,1,0,0,40,0,0
21532,72,3,158092,13,0,11,0,1,0,0,30,0,0
21533,19,3,104844,10,4,11,0,0,0,0,15,0,0
21534,39,3,106183,9,0,7,2,0,6849,0,40,0,0
21535,24,3,89347,7,4,6,0,0,0,0,40,0,0
21536,44,3,157236,10,3,5,0,1,0,0,40,12,0
21537,19,3,261259,9,4,5,0,1,0,0,20,0,0
21538,20,3,286166,9,4,11,0,1,0,0,48,0,0
21539,23,3,122272,9,4,2,0,0,0,0,40,0,0
21540,58,3,248739,9,2,4,0,1,0,0,53,0,1
21541,20,3,224238,8,4,2,0,1,0,0,40,0,0
21542,62,3,138157,9,2,3,0,1,0,0,12,0,0
21543,25,3,148460,9,4,0,3,0,4416,0,40,5,0
21544,67,3,236627,13,2,9,0,1,0,0,2,0,0
21545,37,2,191364,12,2,3,0,1,0,0,40,23,1
21546,36,3,353524,9,0,3,0,0,1831,0,40,0,0
21547,38,3,391040,11,5,12,0,0,0,0,20,0,0
21548,23,3,134997,9,0,7,0,0,0,0,80,0,0
21549,28,3,392487,9,2,11,0,0,0,0,40,0,0
21550,25,3,216724,9,0,3,0,1,0,0,40,0,0
21551,41,5,174395,16,2,9,0,1,15024,0,55,0,1
21552,63,3,383058,13,2,11,0,1,0,1848,40,0,1
21553,60,5,96073,9,2,2,0,1,0,0,30,0,0
21554,31,4,103435,9,2,3,0,1,0,0,50,0,0
21555,29,5,96718,9,2,2,0,1,0,0,37,0,0
21556,37,3,178948,13,2,3,0,0,7688,0,45,0,1
21557,51,3,173987,5,2,11,0,1,0,0,40,0,0
21558,45,3,34419,10,2,3,0,1,7298,0,40,0,1
21559,27,3,224849,9,2,2,0,1,0,0,40,0,0
21560,18,3,249857,10,4,7,0,1,0,0,20,0,0
21561,34,3,340458,9,0,6,0,0,0,0,40,0,0
21562,66,5,427422,16,2,11,0,1,0,2377,25,0,1
21563,36,3,175643,9,2,2,0,1,0,0,35,0,0
21564,35,3,297485,13,0,3,0,0,0,0,40,0,0
21565,27,3,232954,9,2,11,0,1,0,0,45,0,0
21566,29,3,326330,10,0,3,0,0,1831,0,40,0,0
21567,25,3,109419,9,4,0,0,0,0,0,40,0,0
21568,22,3,127768,10,4,7,0,1,0,0,32,0,1
21569,41,3,252986,10,2,2,0,1,0,0,48,0,1
21570,20,3,380544,12,4,13,0,1,0,0,20,0,0
21571,52,3,306108,9,2,6,0,1,0,0,40,0,0
21572,34,3,232855,10,5,7,3,0,0,0,37,0,0
21573,44,3,130126,15,0,9,0,1,0,0,45,0,1
21574,50,3,194231,14,0,11,0,0,0,0,40,0,1
21575,49,4,197038,13,2,3,0,1,0,0,50,0,1
21576,71,1,26109,15,2,7,0,1,0,0,28,0,0
21577,20,3,285671,9,4,7,3,1,0,0,25,0,0
21578,59,4,103948,9,2,11,0,1,0,0,60,0,1
21579,41,3,439919,3,2,4,0,1,3411,0,40,4,0
21580,38,3,40319,10,0,3,0,0,0,0,42,0,0
21581,55,2,159028,9,2,13,0,1,0,0,40,0,0
21582,17,3,98675,5,4,7,0,0,0,0,20,0,0
21583,45,3,90758,13,2,3,0,1,0,0,55,0,1
21584,43,5,75435,9,0,2,2,1,0,0,30,0,0
21585,19,3,219189,8,4,7,0,1,0,0,25,0,0
21586,33,3,203463,9,0,7,0,0,0,0,40,0,0
21587,63,3,187635,9,4,3,0,1,0,0,40,0,0
21588,39,5,154641,9,0,4,0,1,8614,0,50,0,1
21589,34,3,27153,9,2,13,0,1,0,0,40,0,0
21590,31,3,150324,12,4,6,0,1,0,0,40,0,0
21591,21,3,83704,8,2,2,0,1,0,0,40,0,0
21592,23,3,176262,11,4,0,0,0,0,0,36,0,0
21593,20,3,179423,10,4,5,0,0,0,0,8,0,0
21594,45,3,168038,13,0,11,0,1,0,0,60,0,1
21595,59,3,108765,9,2,13,0,1,0,0,50,0,0
21596,58,3,146477,14,2,3,0,1,15024,0,40,34,1
21597,66,2,188220,9,6,0,0,0,0,0,35,0,1
21598,37,3,292855,11,2,9,0,0,0,1887,35,0,1
21599,29,3,114870,10,0,2,0,1,0,0,40,0,0
21600,32,1,77723,13,0,3,1,0,0,0,40,0,0
21601,39,3,284166,13,2,9,0,1,0,1902,50,0,1
21602,57,3,133902,9,6,3,0,0,0,0,45,0,0
21603,57,3,191318,14,2,9,0,1,0,0,40,0,1
21604,50,4,67794,9,3,11,0,1,0,0,60,0,0
21605,44,4,357679,13,2,4,0,1,15024,0,65,0,1
21606,56,3,117872,11,2,2,3,1,0,0,40,0,1
21607,26,3,55929,14,4,3,0,0,0,0,48,0,0
21608,26,5,34307,11,4,4,0,1,0,0,65,0,0
21609,33,3,246038,13,2,9,0,1,0,0,40,0,1
21610,36,5,147258,11,2,4,0,1,0,0,60,0,1
21611,45,3,329144,10,2,11,0,1,0,0,40,0,1
21612,56,2,52953,16,0,9,0,0,0,1669,38,0,0
21613,23,3,216181,10,4,11,0,1,0,0,36,10,0
21614,23,3,391171,10,4,7,3,1,0,0,25,0,0
21615,35,2,223242,13,0,9,0,1,0,0,40,0,0
21616,39,3,103925,13,2,9,0,0,7688,0,32,0,1
21617,45,3,38240,9,0,2,0,1,0,0,40,0,0
21618,21,3,148444,10,4,11,0,0,0,0,25,0,0
21619,56,1,110257,9,2,0,0,1,0,0,40,0,0
21620,31,0,101345,9,4,5,0,0,0,0,40,0,0
21621,44,3,268098,8,4,13,3,1,0,0,36,0,0
21622,31,3,288825,9,2,5,0,1,5013,0,40,0,0
21623,20,3,162688,9,4,5,0,1,0,0,38,0,0
21624,44,0,184099,9,2,0,0,1,0,0,40,0,1
21625,19,3,307496,10,4,7,0,0,0,0,23,0,0
21626,23,3,267955,10,4,11,0,0,0,0,40,0,0
21627,21,3,283969,9,4,2,0,1,0,0,40,4,0
21628,29,1,204516,14,2,9,0,1,0,0,15,0,0
21629,33,3,167771,10,5,7,0,0,0,0,30,0,0
21630,46,3,345073,9,0,3,0,1,0,0,48,0,1
21631,36,4,306156,10,2,11,0,1,15024,0,60,0,1
21632,70,5,37203,14,2,9,0,1,9386,0,30,0,1
21633,19,3,185097,9,4,5,0,0,0,0,37,0,0
21634,29,3,144808,10,2,3,3,0,0,0,40,0,0
21635,34,3,187203,12,4,11,0,1,0,0,50,0,0
21636,26,3,125089,10,4,3,0,1,0,0,40,0,0
21637,30,3,289458,13,4,3,0,0,0,0,40,0,0
21638,34,3,144798,10,4,0,0,0,0,0,40,0,0
21639,28,3,207513,9,4,11,0,1,0,0,48,0,0
21640,76,3,199949,13,2,0,0,1,20051,0,50,0,1
21641,19,3,213024,8,4,5,0,1,0,0,40,0,0
21642,45,3,213140,6,2,2,0,1,2829,0,40,0,0
21643,24,5,83374,10,4,9,1,1,0,0,30,0,1
21644,37,3,192939,13,2,2,0,1,0,0,40,0,1
21645,24,3,424494,13,2,9,0,1,0,0,30,0,0
21646,24,3,215243,13,4,0,0,0,0,0,42,0,0
21647,40,3,30682,9,2,6,0,1,0,0,45,0,1
21648,20,3,306639,10,4,5,0,1,0,0,20,0,0
21649,23,2,218678,7,2,5,0,1,0,0,40,0,0
21650,25,3,219130,10,4,7,4,0,0,0,40,0,0
21651,64,3,180624,12,4,9,0,0,0,0,30,0,0
21652,53,2,200190,14,2,9,0,1,0,1977,55,0,1
21653,28,3,194472,10,2,0,0,0,0,0,40,0,0
21654,52,2,205767,14,2,9,3,1,0,0,40,0,1
21655,28,3,249870,15,4,9,3,1,0,0,50,0,0
21656,31,3,211242,12,2,3,0,1,0,0,55,0,1
21657,77,3,149912,13,4,9,0,0,0,0,10,0,0
21658,22,3,85389,9,4,12,0,1,0,0,40,0,0
21659,38,3,329980,13,4,3,0,1,0,0,55,0,0
21660,25,2,249214,10,4,0,3,0,0,0,40,0,0
21661,50,3,257126,9,2,2,0,1,0,0,40,0,1
21662,53,2,204397,9,2,3,0,1,0,0,60,0,0
21663,24,3,291979,9,4,4,0,1,0,0,40,0,0
21664,33,3,138667,9,2,0,0,1,0,0,50,0,1
21665,57,0,42298,14,2,3,3,1,15024,0,40,0,1
21666,39,3,375452,15,2,3,0,0,15024,0,48,0,1
21667,30,3,94413,10,0,13,0,1,0,0,30,0,0
21668,31,0,166626,9,2,0,0,1,0,0,40,0,1
21669,39,1,326566,10,4,13,3,1,0,0,40,0,0
21670,30,3,165503,13,4,11,0,0,0,0,65,0,0
21671,48,3,102597,10,5,0,0,0,0,0,44,0,0
21672,39,3,177277,9,2,6,0,1,0,0,45,0,1
21673,34,3,198103,9,4,13,0,1,0,1980,40,0,0
21674,45,3,260490,14,2,3,0,1,0,0,50,0,1
21675,32,3,237478,7,0,6,0,0,0,0,40,0,0
21676,40,0,36885,10,4,0,0,0,0,0,50,0,0
21677,17,3,166242,6,4,7,0,0,0,0,15,0,0
21678,25,3,274228,9,2,12,0,1,0,0,84,0,0
21679,42,3,185145,10,2,13,0,1,0,0,57,0,0
21680,66,3,28367,13,2,8,0,1,0,0,99,0,0
21681,63,5,28612,9,6,11,0,1,0,0,70,0,0
21682,43,3,191429,4,2,7,0,1,0,0,25,0,0
